property_id,check_in_date,room_category,successful_bookings,capacity
12260,20-Jul-22,HRT3,8,25
12263,20-Jul-22,HRT3,8,16
13259,20-Jul-22,HRT3,8,23
14258,20-Jul-22,HRT3,8,21
12264,20-Jul-22,HRT3,8,24
13260,20-Jul-22,HRT3,13,24
11260,20-Jul-22,HRT3,9,20
12261,20-Jul-22,HRT3,9,19
14260,20-Jul-22,HRT3,9,19
11261,20-Jul-22,HRT3,10,21
12259,20-Jul-22,HRT3,10,16
13263,20-Jul-22,HRT3,10,23
11263,20-Jul-22,HRT3,12,20
13258,20-Jul-22,HRT3,12,26
13261,20-Jul-22,HRT3,11,25
11262,20-Jul-22,HRT4,2,6
12258,20-Jul-22,HRT4,2,6
12262,20-Jul-22,HRT4,2,6
14258,20-Jul-22,HRT4,2,7
14261,20-Jul-22,HRT4,2,7
14263,20-Jul-22,HRT4,2,6
14259,20-Jul-22,HRT4,2,3
11258,20-Jul-22,HRT4,2,3
12260,20-Jul-22,HRT4,5,13
13261,20-Jul-22,HRT4,5,9
11261,20-Jul-22,HRT4,6,10
12264,20-Jul-22,HRT4,6,17
13260,20-Jul-22,HRT4,8,15
14260,20-Jul-22,HRT4,8,16
13259,20-Jul-22,HRT4,6,19
12263,20-Jul-22,HRT4,8,19
14262,20-Jul-22,HRT4,7,14
12259,20-Jul-22,HRT4,8,14
13258,20-Jul-22,HRT4,8,20
13262,20-Jul-22,HRT4,11,20
13263,20-Jul-22,HRT4,7,18
11263,20-Jul-22,HRT4,10,18
11259,20-Jul-22,HRT4,10,18
11260,20-Jul-22,HRT4,3,7
12261,20-Jul-22,HRT4,3,4
11259,21-Jul-22,HRT1,19,30
13260,21-Jul-22,HRT1,19,30
14262,21-Jul-22,HRT1,13,30
14263,21-Jul-22,HRT1,11,30
12258,21-Jul-22,HRT1,7,19
11258,21-Jul-22,HRT1,10,19
12260,21-Jul-22,HRT1,16,40
14258,21-Jul-22,HRT1,15,40
14260,21-Jul-22,HRT1,16,26
12261,21-Jul-22,HRT1,14,26
11260,21-Jul-22,HRT1,17,34
11261,21-Jul-22,HRT1,9,18
11262,21-Jul-22,HRT1,11,31
11263,21-Jul-22,HRT1,21,41
12259,21-Jul-22,HRT1,18,32
12262,21-Jul-22,HRT1,7,20
12263,21-Jul-22,HRT1,13,25
13258,21-Jul-22,HRT1,6,15
13259,21-Jul-22,HRT1,11,42
13261,21-Jul-22,HRT1,14,33
13262,21-Jul-22,HRT1,20,38
13263,21-Jul-22,HRT1,11,27
14259,21-Jul-22,HRT1,8,24
14261,21-Jul-22,HRT1,16,36
12264,21-Jul-22,HRT1,5,16
14262,21-Jul-22,HRT2,11,23
13263,21-Jul-22,HRT2,12,29
12261,21-Jul-22,HRT2,18,36
12258,21-Jul-22,HRT2,20,50
11262,21-Jul-22,HRT2,17,43
11261,21-Jul-22,HRT2,13,24
11258,21-Jul-22,HRT2,11,22
14260,21-Jul-22,HRT2,16,38
11263,21-Jul-22,HRT2,21,38
11259,21-Jul-22,HRT2,19,41
14259,21-Jul-22,HRT2,17,41
14258,21-Jul-22,HRT2,13,39
12259,21-Jul-22,HRT2,20,39
11260,21-Jul-22,HRT2,15,34
13262,21-Jul-22,HRT2,19,34
13259,21-Jul-22,HRT2,17,44
12263,21-Jul-22,HRT2,21,44
12262,21-Jul-22,HRT2,12,30
13258,21-Jul-22,HRT2,11,30
12264,21-Jul-22,HRT2,13,40
13261,21-Jul-22,HRT2,20,40
13260,21-Jul-22,HRT2,27,40
12260,21-Jul-22,HRT2,20,45
14261,21-Jul-22,HRT2,17,45
14263,21-Jul-22,HRT2,19,45
14263,21-Jul-22,HRT3,13,29
14262,21-Jul-22,HRT3,16,29
14261,21-Jul-22,HRT3,12,29
13262,21-Jul-22,HRT3,14,29
12258,21-Jul-22,HRT3,13,27
12262,21-Jul-22,HRT3,10,27
14259,21-Jul-22,HRT3,10,27
11258,21-Jul-22,HRT3,4,8
11260,21-Jul-22,HRT3,7,20
11262,21-Jul-22,HRT3,7,18
14258,21-Jul-22,HRT3,7,21
11263,21-Jul-22,HRT3,8,20
12259,21-Jul-22,HRT3,8,16
12261,21-Jul-22,HRT3,8,19
12263,21-Jul-22,HRT3,8,16
13263,21-Jul-22,HRT3,8,23
13260,21-Jul-22,HRT3,13,24
11259,21-Jul-22,HRT3,14,32
13259,21-Jul-22,HRT3,9,23
12264,21-Jul-22,HRT3,10,24
12260,21-Jul-22,HRT3,12,25
13261,21-Jul-22,HRT3,12,25
11261,21-Jul-22,HRT3,11,21
13258,21-Jul-22,HRT3,11,26
14260,21-Jul-22,HRT3,11,19
12258,21-Jul-22,HRT4,2,6
14263,21-Jul-22,HRT4,2,6
14259,21-Jul-22,HRT4,2,3
11258,21-Jul-22,HRT4,2,3
13261,21-Jul-22,HRT4,4,9
11261,21-Jul-22,HRT4,5,10
12260,21-Jul-22,HRT4,5,13
12264,21-Jul-22,HRT4,7,17
13260,21-Jul-22,HRT4,7,15
14260,21-Jul-22,HRT4,7,16
13259,21-Jul-22,HRT4,6,19
12263,21-Jul-22,HRT4,10,19
14262,21-Jul-22,HRT4,8,14
12259,21-Jul-22,HRT4,7,14
13258,21-Jul-22,HRT4,9,20
13262,21-Jul-22,HRT4,10,20
13263,21-Jul-22,HRT4,9,18
11263,21-Jul-22,HRT4,10,18
11259,21-Jul-22,HRT4,8,18
11262,21-Jul-22,HRT4,3,6
12262,21-Jul-22,HRT4,3,6
11260,21-Jul-22,HRT4,3,7
14258,21-Jul-22,HRT4,3,7
14261,21-Jul-22,HRT4,3,7
12261,21-Jul-22,HRT4,3,4
14263,22-Jul-22,HRT3,13,29
11259,22-Jul-22,HRT1,13,30
13260,22-Jul-22,HRT1,16,30
14262,22-Jul-22,HRT1,16,30
14263,22-Jul-22,HRT1,14,30
12258,22-Jul-22,HRT1,8,19
11258,22-Jul-22,HRT1,10,19
12260,22-Jul-22,HRT1,18,40
14258,22-Jul-22,HRT1,15,40
14260,22-Jul-22,HRT1,13,26
12261,22-Jul-22,HRT1,12,26
11260,22-Jul-22,HRT1,15,34
11261,22-Jul-22,HRT1,9,18
11262,22-Jul-22,HRT1,15,31
11263,22-Jul-22,HRT1,23,41
12259,22-Jul-22,HRT1,13,32
12262,22-Jul-22,HRT1,8,20
12263,22-Jul-22,HRT1,12,25
13258,22-Jul-22,HRT1,5,15
13259,22-Jul-22,HRT1,12,42
13261,22-Jul-22,HRT1,15,33
13262,22-Jul-22,HRT1,18,38
13263,22-Jul-22,HRT1,12,27
14259,22-Jul-22,HRT1,11,24
14261,22-Jul-22,HRT1,16,36
12264,22-Jul-22,HRT1,5,16
14262,22-Jul-22,HRT2,14,23
13263,22-Jul-22,HRT2,12,29
12261,22-Jul-22,HRT2,18,36
12258,22-Jul-22,HRT2,19,50
11262,22-Jul-22,HRT2,15,43
11261,22-Jul-22,HRT2,14,24
11258,22-Jul-22,HRT2,12,22
14260,22-Jul-22,HRT2,23,38
11263,22-Jul-22,HRT2,20,38
11259,22-Jul-22,HRT2,20,41
14259,22-Jul-22,HRT2,18,41
14258,22-Jul-22,HRT2,14,39
12259,22-Jul-22,HRT2,23,39
11260,22-Jul-22,HRT2,15,34
13262,22-Jul-22,HRT2,17,34
13259,22-Jul-22,HRT2,19,44
12263,22-Jul-22,HRT2,21,44
12262,22-Jul-22,HRT2,11,30
13258,22-Jul-22,HRT2,13,30
12264,22-Jul-22,HRT2,14,40
13261,22-Jul-22,HRT2,23,40
13260,22-Jul-22,HRT2,20,40
12260,22-Jul-22,HRT2,20,45
14261,22-Jul-22,HRT2,18,45
14263,22-Jul-22,HRT2,21,45
14262,22-Jul-22,HRT3,14,29
14261,22-Jul-22,HRT3,12,29
13262,22-Jul-22,HRT3,13,29
12258,22-Jul-22,HRT3,10,27
12262,22-Jul-22,HRT3,10,27
14259,22-Jul-22,HRT3,12,27
11259,22-Jul-22,HRT3,20,32
11258,22-Jul-22,HRT3,4,8
11262,22-Jul-22,HRT3,6,18
12259,22-Jul-22,HRT3,7,16
13259,22-Jul-22,HRT3,7,23
11260,22-Jul-22,HRT3,8,20
12263,22-Jul-22,HRT3,8,16
12261,22-Jul-22,HRT3,9,19
13263,22-Jul-22,HRT3,9,23
14258,22-Jul-22,HRT3,9,21
14260,22-Jul-22,HRT3,9,19
12264,22-Jul-22,HRT3,9,24
12260,22-Jul-22,HRT3,10,25
11261,22-Jul-22,HRT3,12,21
13258,22-Jul-22,HRT3,12,26
13260,22-Jul-22,HRT3,12,24
13261,22-Jul-22,HRT3,12,25
11263,22-Jul-22,HRT3,11,20
12262,22-Jul-22,HRT4,2,6
14263,22-Jul-22,HRT4,2,6
11258,22-Jul-22,HRT4,2,3
14258,22-Jul-22,HRT4,4,7
13261,22-Jul-22,HRT4,4,9
11261,22-Jul-22,HRT4,5,10
12264,22-Jul-22,HRT4,6,17
12260,22-Jul-22,HRT4,7,13
14259,22-Jul-22,HRT4,1,3
13260,22-Jul-22,HRT4,8,15
14260,22-Jul-22,HRT4,8,16
13259,22-Jul-22,HRT4,6,19
12263,22-Jul-22,HRT4,12,19
14262,22-Jul-22,HRT4,7,14
12259,22-Jul-22,HRT4,7,14
13258,22-Jul-22,HRT4,9,20
13262,22-Jul-22,HRT4,11,20
13263,22-Jul-22,HRT4,8,18
11263,22-Jul-22,HRT4,10,18
11259,22-Jul-22,HRT4,9,18
11262,22-Jul-22,HRT4,3,6
12258,22-Jul-22,HRT4,3,6
11260,22-Jul-22,HRT4,3,7
14261,22-Jul-22,HRT4,3,7
12261,22-Jul-22,HRT4,3,4
14263,23-Jul-22,HRT3,17,29
13260,23-Jul-22,HRT1,23,30
14262,23-Jul-22,HRT1,24,30
14263,23-Jul-22,HRT1,19,30
12258,23-Jul-22,HRT1,13,19
11258,23-Jul-22,HRT1,14,19
12260,23-Jul-22,HRT1,25,40
14258,23-Jul-22,HRT1,16,40
14260,23-Jul-22,HRT1,21,26
12261,23-Jul-22,HRT1,20,26
11260,23-Jul-22,HRT1,23,34
11261,23-Jul-22,HRT1,14,18
11262,23-Jul-22,HRT1,17,31
11263,23-Jul-22,HRT1,32,41
12259,23-Jul-22,HRT1,22,32
12262,23-Jul-22,HRT1,10,20
12263,23-Jul-22,HRT1,19,25
13258,23-Jul-22,HRT1,9,15
13259,23-Jul-22,HRT1,20,42
13261,23-Jul-22,HRT1,25,33
13262,23-Jul-22,HRT1,26,38
13263,23-Jul-22,HRT1,16,27
14259,23-Jul-22,HRT1,16,24
14261,23-Jul-22,HRT1,22,36
12264,23-Jul-22,HRT1,8,16
14262,23-Jul-22,HRT2,16,23
13263,23-Jul-22,HRT2,16,29
12261,23-Jul-22,HRT2,26,36
12258,23-Jul-22,HRT2,30,50
11262,23-Jul-22,HRT2,26,43
11261,23-Jul-22,HRT2,18,24
11258,23-Jul-22,HRT2,18,22
14260,23-Jul-22,HRT2,32,38
11263,23-Jul-22,HRT2,27,38
11259,23-Jul-22,HRT2,31,41
14259,23-Jul-22,HRT2,25,41
14258,23-Jul-22,HRT2,19,39
12259,23-Jul-22,HRT2,32,39
11260,23-Jul-22,HRT2,18,34
13262,23-Jul-22,HRT2,27,34
13259,23-Jul-22,HRT2,22,44
12263,23-Jul-22,HRT2,32,44
12262,23-Jul-22,HRT2,13,30
13258,23-Jul-22,HRT2,18,30
12264,23-Jul-22,HRT2,23,40
13261,23-Jul-22,HRT2,30,40
13260,23-Jul-22,HRT2,28,40
12260,23-Jul-22,HRT2,26,45
14261,23-Jul-22,HRT2,29,45
14263,23-Jul-22,HRT2,26,45
11259,23-Jul-22,HRT1,21,30
14262,23-Jul-22,HRT3,21,29
14261,23-Jul-22,HRT3,19,29
13262,23-Jul-22,HRT3,21,29
12258,23-Jul-22,HRT3,14,27
12262,23-Jul-22,HRT3,12,27
14259,23-Jul-22,HRT3,17,27
11259,23-Jul-22,HRT3,24,32
11258,23-Jul-22,HRT3,6,8
12260,23-Jul-22,HRT3,15,25
13261,23-Jul-22,HRT3,21,25
11261,23-Jul-22,HRT3,17,21
11263,23-Jul-22,HRT3,16,20
13258,23-Jul-22,HRT3,17,26
13260,23-Jul-22,HRT3,18,24
11260,23-Jul-22,HRT3,13,20
14260,23-Jul-22,HRT3,13,19
12261,23-Jul-22,HRT3,14,19
13263,23-Jul-22,HRT3,14,23
12264,23-Jul-22,HRT3,14,24
12263,23-Jul-22,HRT3,12,16
13259,23-Jul-22,HRT3,12,23
11262,23-Jul-22,HRT3,11,18
12259,23-Jul-22,HRT3,11,16
14258,23-Jul-22,HRT3,11,21
14259,23-Jul-22,HRT4,2,3
11262,23-Jul-22,HRT4,4,6
11260,23-Jul-22,HRT4,4,7
14258,23-Jul-22,HRT4,4,7
14261,23-Jul-22,HRT4,4,7
11261,23-Jul-22,HRT4,8,10
12260,23-Jul-22,HRT4,8,13
13261,23-Jul-22,HRT4,7,9
12264,23-Jul-22,HRT4,9,17
13260,23-Jul-22,HRT4,13,15
14260,23-Jul-22,HRT4,12,16
13259,23-Jul-22,HRT4,10,19
12263,23-Jul-22,HRT4,15,19
14262,23-Jul-22,HRT4,10,14
12259,23-Jul-22,HRT4,11,14
13258,23-Jul-22,HRT4,12,20
13262,23-Jul-22,HRT4,16,20
13263,23-Jul-22,HRT4,10,18
11263,23-Jul-22,HRT4,12,18
11259,23-Jul-22,HRT4,15,18
12258,23-Jul-22,HRT4,3,6
12262,23-Jul-22,HRT4,3,6
14263,23-Jul-22,HRT4,3,6
12261,23-Jul-22,HRT4,3,4
11258,23-Jul-22,HRT4,3,3
11259,24-Jul-22,HRT1,20,30
13260,24-Jul-22,HRT1,23,30
14262,24-Jul-22,HRT1,23,30
14263,24-Jul-22,HRT1,18,30
12258,24-Jul-22,HRT1,10,19
11258,24-Jul-22,HRT1,15,19
12260,24-Jul-22,HRT1,21,40
14258,24-Jul-22,HRT1,20,40
14260,24-Jul-22,HRT1,18,26
12261,24-Jul-22,HRT1,17,26
11260,24-Jul-22,HRT1,22,34
11261,24-Jul-22,HRT1,14,18
11262,24-Jul-22,HRT1,21,31
11263,24-Jul-22,HRT1,33,41
12259,24-Jul-22,HRT1,24,32
12262,24-Jul-22,HRT1,9,20
12263,24-Jul-22,HRT1,18,25
13258,24-Jul-22,HRT1,8,15
13259,24-Jul-22,HRT1,22,42
13261,24-Jul-22,HRT1,22,33
13262,24-Jul-22,HRT1,27,38
13263,24-Jul-22,HRT1,15,27
14259,24-Jul-22,HRT1,15,24
14261,24-Jul-22,HRT1,20,36
12264,24-Jul-22,HRT1,8,16
14262,24-Jul-22,HRT2,16,23
13263,24-Jul-22,HRT2,17,29
12261,24-Jul-22,HRT2,27,36
12258,24-Jul-22,HRT2,30,50
11262,24-Jul-22,HRT2,27,43
11261,24-Jul-22,HRT2,18,24
11258,24-Jul-22,HRT2,17,22
14260,24-Jul-22,HRT2,25,38
11263,24-Jul-22,HRT2,30,38
11259,24-Jul-22,HRT2,29,41
14259,24-Jul-22,HRT2,24,41
14258,24-Jul-22,HRT2,17,39
12259,24-Jul-22,HRT2,28,39
11260,24-Jul-22,HRT2,23,34
13262,24-Jul-22,HRT2,22,34
13259,24-Jul-22,HRT2,23,44
12263,24-Jul-22,HRT2,33,44
12262,24-Jul-22,HRT2,15,30
13258,24-Jul-22,HRT2,16,30
12264,24-Jul-22,HRT2,20,40
13261,24-Jul-22,HRT2,26,40
13260,24-Jul-22,HRT2,31,40
12260,24-Jul-22,HRT2,28,45
14261,24-Jul-22,HRT2,25,45
14263,24-Jul-22,HRT2,25,45
14263,24-Jul-22,HRT3,17,29
14262,24-Jul-22,HRT3,22,29
14261,24-Jul-22,HRT3,16,29
13262,24-Jul-22,HRT3,23,29
12258,24-Jul-22,HRT3,16,27
12262,24-Jul-22,HRT3,16,27
14259,24-Jul-22,HRT3,18,27
11259,24-Jul-22,HRT3,26,32
11258,24-Jul-22,HRT3,6,8
12260,24-Jul-22,HRT3,16,25
13261,24-Jul-22,HRT3,18,25
11261,24-Jul-22,HRT3,16,21
11263,24-Jul-22,HRT3,17,20
13260,24-Jul-22,HRT3,18,24
13258,24-Jul-22,HRT3,15,26
13263,24-Jul-22,HRT3,15,23
11260,24-Jul-22,HRT3,13,20
12259,24-Jul-22,HRT3,13,16
12261,24-Jul-22,HRT3,13,19
14260,24-Jul-22,HRT3,13,19
14258,24-Jul-22,HRT3,9,21
11262,24-Jul-22,HRT3,12,18
12263,24-Jul-22,HRT3,12,16
13259,24-Jul-22,HRT3,12,23
12264,24-Jul-22,HRT3,12,24
14259,24-Jul-22,HRT4,2,3
14263,24-Jul-22,HRT4,4,6
14261,24-Jul-22,HRT4,4,7
11260,24-Jul-22,HRT4,5,7
11261,24-Jul-22,HRT4,8,10
12260,24-Jul-22,HRT4,9,13
13261,24-Jul-22,HRT4,7,9
12264,24-Jul-22,HRT4,9,17
13260,24-Jul-22,HRT4,10,15
14260,24-Jul-22,HRT4,13,16
13259,24-Jul-22,HRT4,11,19
12263,24-Jul-22,HRT4,13,19
14262,24-Jul-22,HRT4,12,14
12259,24-Jul-22,HRT4,11,14
13258,24-Jul-22,HRT4,12,20
13262,24-Jul-22,HRT4,13,20
13263,24-Jul-22,HRT4,9,18
11263,24-Jul-22,HRT4,14,18
11259,24-Jul-22,HRT4,12,18
11262,24-Jul-22,HRT4,3,6
12258,24-Jul-22,HRT4,3,6
12262,24-Jul-22,HRT4,3,6
14258,24-Jul-22,HRT4,3,7
12261,24-Jul-22,HRT4,3,4
11258,24-Jul-22,HRT4,3,3
11259,25-Jul-22,HRT1,16,30
13260,25-Jul-22,HRT1,15,30
14262,25-Jul-22,HRT1,16,30
14263,25-Jul-22,HRT1,12,30
12258,25-Jul-22,HRT1,7,19
11258,25-Jul-22,HRT1,10,19
12260,25-Jul-22,HRT1,17,40
14258,25-Jul-22,HRT1,12,40
14260,25-Jul-22,HRT1,13,26
12261,25-Jul-22,HRT1,15,26
11260,25-Jul-22,HRT1,16,34
11261,25-Jul-22,HRT1,9,18
11262,25-Jul-22,HRT1,15,31
11263,25-Jul-22,HRT1,21,41
12259,25-Jul-22,HRT1,19,32
12262,25-Jul-22,HRT1,9,20
12263,25-Jul-22,HRT1,12,25
13258,25-Jul-22,HRT1,7,15
13259,25-Jul-22,HRT1,11,42
13261,25-Jul-22,HRT1,15,33
13262,25-Jul-22,HRT1,18,38
13263,25-Jul-22,HRT1,10,27
14259,25-Jul-22,HRT1,11,24
14261,25-Jul-22,HRT1,16,36
12264,25-Jul-22,HRT1,6,16
14262,25-Jul-22,HRT2,12,23
13263,25-Jul-22,HRT2,11,29
12261,25-Jul-22,HRT2,20,36
12258,25-Jul-22,HRT2,23,50
11262,25-Jul-22,HRT2,15,43
11261,25-Jul-22,HRT2,11,24
11258,25-Jul-22,HRT2,10,22
14260,25-Jul-22,HRT2,19,38
11263,25-Jul-22,HRT2,25,38
11259,25-Jul-22,HRT2,20,41
14259,25-Jul-22,HRT2,16,41
14258,25-Jul-22,HRT2,11,39
12259,25-Jul-22,HRT2,17,39
11260,25-Jul-22,HRT2,12,34
13262,25-Jul-22,HRT2,19,34
13259,25-Jul-22,HRT2,13,44
12263,25-Jul-22,HRT2,24,44
12262,25-Jul-22,HRT2,11,30
13258,25-Jul-22,HRT2,13,30
12264,25-Jul-22,HRT2,12,40
13261,25-Jul-22,HRT2,20,40
13260,25-Jul-22,HRT2,20,40
12260,25-Jul-22,HRT2,22,45
14261,25-Jul-22,HRT2,20,45
14263,25-Jul-22,HRT2,20,45
14263,25-Jul-22,HRT3,13,29
14262,25-Jul-22,HRT3,12,29
14261,25-Jul-22,HRT3,15,29
13262,25-Jul-22,HRT3,15,29
12258,25-Jul-22,HRT3,11,27
12262,25-Jul-22,HRT3,11,27
14259,25-Jul-22,HRT3,11,27
11259,25-Jul-22,HRT3,20,32
11258,25-Jul-22,HRT3,4,8
11262,25-Jul-22,HRT3,6,18
13259,25-Jul-22,HRT3,7,23
14258,25-Jul-22,HRT3,8,21
14260,25-Jul-22,HRT3,8,19
13260,25-Jul-22,HRT3,14,24
13261,25-Jul-22,HRT3,14,25
11260,25-Jul-22,HRT3,9,20
12259,25-Jul-22,HRT3,9,16
12263,25-Jul-22,HRT3,9,16
13263,25-Jul-22,HRT3,9,23
12264,25-Jul-22,HRT3,9,24
11261,25-Jul-22,HRT3,10,21
12260,25-Jul-22,HRT3,10,25
12261,25-Jul-22,HRT3,10,19
11263,25-Jul-22,HRT3,12,20
13258,25-Jul-22,HRT3,11,26
11260,25-Jul-22,HRT4,2,7
12261,25-Jul-22,HRT4,2,4
12262,25-Jul-22,HRT4,2,6
14258,25-Jul-22,HRT4,2,7
14261,25-Jul-22,HRT4,2,7
14263,25-Jul-22,HRT4,2,6
14259,25-Jul-22,HRT4,2,3
11258,25-Jul-22,HRT4,2,3
11261,25-Jul-22,HRT4,5,10
12260,25-Jul-22,HRT4,5,13
13261,25-Jul-22,HRT4,5,9
12264,25-Jul-22,HRT4,7,17
13260,25-Jul-22,HRT4,8,15
14260,25-Jul-22,HRT4,9,16
13259,25-Jul-22,HRT4,7,19
12263,25-Jul-22,HRT4,9,19
14262,25-Jul-22,HRT4,10,14
12259,25-Jul-22,HRT4,7,14
13258,25-Jul-22,HRT4,7,20
13262,25-Jul-22,HRT4,10,20
13263,25-Jul-22,HRT4,8,18
11263,25-Jul-22,HRT4,8,18
11259,25-Jul-22,HRT4,11,18
11262,25-Jul-22,HRT4,3,6
12258,25-Jul-22,HRT4,3,6
14263,26-Jul-22,HRT3,11,29
13260,26-Jul-22,HRT1,14,30
14262,26-Jul-22,HRT1,15,30
14263,26-Jul-22,HRT1,13,30
12258,26-Jul-22,HRT1,7,19
11258,26-Jul-22,HRT1,10,19
12260,26-Jul-22,HRT1,14,40
14258,26-Jul-22,HRT1,13,40
14260,26-Jul-22,HRT1,14,26
12261,26-Jul-22,HRT1,13,26
11260,26-Jul-22,HRT1,13,34
11261,26-Jul-22,HRT1,9,18
11262,26-Jul-22,HRT1,14,31
11263,26-Jul-22,HRT1,24,41
12259,26-Jul-22,HRT1,16,32
12262,26-Jul-22,HRT1,8,20
12263,26-Jul-22,HRT1,14,25
13258,26-Jul-22,HRT1,6,15
13259,26-Jul-22,HRT1,13,42
13261,26-Jul-22,HRT1,15,33
13262,26-Jul-22,HRT1,23,38
13263,26-Jul-22,HRT1,11,27
14259,26-Jul-22,HRT1,10,24
14261,26-Jul-22,HRT1,16,36
12264,26-Jul-22,HRT1,6,16
14262,26-Jul-22,HRT2,13,23
13263,26-Jul-22,HRT2,12,29
12261,26-Jul-22,HRT2,15,36
12258,26-Jul-22,HRT2,19,50
11262,26-Jul-22,HRT2,20,43
11261,26-Jul-22,HRT2,12,24
11258,26-Jul-22,HRT2,12,22
14260,26-Jul-22,HRT2,17,38
11263,26-Jul-22,HRT2,20,38
11259,26-Jul-22,HRT2,23,41
14259,26-Jul-22,HRT2,20,41
14258,26-Jul-22,HRT2,15,39
12259,26-Jul-22,HRT2,18,39
11260,26-Jul-22,HRT2,13,34
13262,26-Jul-22,HRT2,17,34
13259,26-Jul-22,HRT2,13,44
12263,26-Jul-22,HRT2,26,44
12262,26-Jul-22,HRT2,11,30
13258,26-Jul-22,HRT2,12,30
12264,26-Jul-22,HRT2,15,40
13261,26-Jul-22,HRT2,23,40
13260,26-Jul-22,HRT2,18,40
12260,26-Jul-22,HRT2,19,45
14261,26-Jul-22,HRT2,18,45
14263,26-Jul-22,HRT2,20,45
11259,26-Jul-22,HRT1,19,30
14262,26-Jul-22,HRT3,13,29
14261,26-Jul-22,HRT3,10,29
13262,26-Jul-22,HRT3,15,29
12258,26-Jul-22,HRT3,12,27
12262,26-Jul-22,HRT3,7,27
14259,26-Jul-22,HRT3,11,27
11259,26-Jul-22,HRT3,16,32
11258,26-Jul-22,HRT3,4,8
14258,26-Jul-22,HRT3,7,21
11262,26-Jul-22,HRT3,8,18
12259,26-Jul-22,HRT3,8,16
13259,26-Jul-22,HRT3,8,23
13260,26-Jul-22,HRT3,13,24
12263,26-Jul-22,HRT3,9,16
13263,26-Jul-22,HRT3,9,23
12264,26-Jul-22,HRT3,9,24
11260,26-Jul-22,HRT3,10,20
11261,26-Jul-22,HRT3,10,21
12261,26-Jul-22,HRT3,10,19
14260,26-Jul-22,HRT3,10,19
12260,26-Jul-22,HRT3,12,25
13261,26-Jul-22,HRT3,12,25
11263,26-Jul-22,HRT3,11,20
13258,26-Jul-22,HRT3,11,26
12258,26-Jul-22,HRT4,2,6
12261,26-Jul-22,HRT4,2,4
11258,26-Jul-22,HRT4,2,3
11262,26-Jul-22,HRT4,4,6
13261,26-Jul-22,HRT4,4,9
11261,26-Jul-22,HRT4,5,10
12260,26-Jul-22,HRT4,5,13
12264,26-Jul-22,HRT4,6,17
14259,26-Jul-22,HRT4,1,3
13260,26-Jul-22,HRT4,8,15
14260,26-Jul-22,HRT4,8,16
13259,26-Jul-22,HRT4,7,19
12263,26-Jul-22,HRT4,9,19
14262,26-Jul-22,HRT4,7,14
12259,26-Jul-22,HRT4,7,14
13258,26-Jul-22,HRT4,9,20
13262,26-Jul-22,HRT4,11,20
13263,26-Jul-22,HRT4,8,18
11263,26-Jul-22,HRT4,9,18
11259,26-Jul-22,HRT4,10,18
12262,26-Jul-22,HRT4,3,6
14263,26-Jul-22,HRT4,3,6
11260,26-Jul-22,HRT4,3,7
14258,26-Jul-22,HRT4,3,7
14261,26-Jul-22,HRT4,3,7
11259,27-Jul-22,HRT1,16,30
13260,27-Jul-22,HRT1,17,30
14262,27-Jul-22,HRT1,14,30
14263,27-Jul-22,HRT1,13,30
12258,27-Jul-22,HRT1,8,19
11258,27-Jul-22,HRT1,10,19
12260,27-Jul-22,HRT1,16,40
14258,27-Jul-22,HRT1,13,40
14260,27-Jul-22,HRT1,11,26
12261,27-Jul-22,HRT1,14,26
11260,27-Jul-22,HRT1,14,34
11261,27-Jul-22,HRT1,9,18
11262,27-Jul-22,HRT1,13,31
11263,27-Jul-22,HRT1,17,41
12259,27-Jul-22,HRT1,15,32
12262,27-Jul-22,HRT1,8,20
12263,27-Jul-22,HRT1,15,25
13258,27-Jul-22,HRT1,6,15
13259,27-Jul-22,HRT1,14,42
13261,27-Jul-22,HRT1,14,33
13262,27-Jul-22,HRT1,22,38
13263,27-Jul-22,HRT1,11,27
14259,27-Jul-22,HRT1,9,24
14261,27-Jul-22,HRT1,14,36
12264,27-Jul-22,HRT1,6,16
14262,27-Jul-22,HRT2,12,23
13263,27-Jul-22,HRT2,13,29
12261,27-Jul-22,HRT2,18,36
12258,27-Jul-22,HRT2,22,50
11262,27-Jul-22,HRT2,17,43
11261,27-Jul-22,HRT2,11,24
11258,27-Jul-22,HRT2,12,22
14260,27-Jul-22,HRT2,20,38
11263,27-Jul-22,HRT2,20,38
11259,27-Jul-22,HRT2,21,41
14259,27-Jul-22,HRT2,18,41
14258,27-Jul-22,HRT2,13,39
12259,27-Jul-22,HRT2,20,39
11260,27-Jul-22,HRT2,13,34
13262,27-Jul-22,HRT2,20,34
13259,27-Jul-22,HRT2,15,44
12263,27-Jul-22,HRT2,22,44
12262,27-Jul-22,HRT2,10,30
13258,27-Jul-22,HRT2,12,30
12264,27-Jul-22,HRT2,14,40
13261,27-Jul-22,HRT2,20,40
13260,27-Jul-22,HRT2,25,40
12260,27-Jul-22,HRT2,20,45
14261,27-Jul-22,HRT2,16,45
14263,27-Jul-22,HRT2,18,45
14263,27-Jul-22,HRT3,12,29
14262,27-Jul-22,HRT3,14,29
14261,27-Jul-22,HRT3,11,29
13262,27-Jul-22,HRT3,14,29
12258,27-Jul-22,HRT3,12,27
12262,27-Jul-22,HRT3,10,27
14259,27-Jul-22,HRT3,11,27
11259,27-Jul-22,HRT3,21,32
